store_id,type,store_type,type2,size,price,price_per_oz,price_per_oz_c,taxed,supp,time,product_id
23,SODA,2,,12,1,0.083333333,8.333333333,1,0,DEC2014,126
23,SPORT,2,,28,2,0.071428571,7.142857143,1,0,DEC2014,140
23,ENERGY,2,,6,2.5,0.416666667,41.66666667,1,0,DEC2014,162
23,SODA,2,,33.8,2.99,0.088461538,8.846153846,1,0,DEC2014,170
23,SODA,2,,12,1,0.083333333,8.333333333,1,0,DEC2014,171
23,SODA,2,,20,2,0.1,10,1,0,DEC2014,172
23,SODA,2,,12,1,0.083333333,8.333333333,1,0,DEC2014,188
23,SODA,2,,20,2,0.1,10,1,0,DEC2014,189
23,SODA,2,,67.6,2.99,0.044230769,4.423076923,1,0,DEC2014,190
23,ENERGY,2,,8.4,2.5,0.297619048,29.76190476,1,0,DEC2014,193
23,ENERGY,2,,6,2.5,0.416666667,41.66666667,1,0,DEC2014,195
23,TEA,2,,6,4.29,0.715,71.5,1,0,DEC2014,196
23,SODA,2,,12,1,0.083333333,8.333333333,1,0,DEC2014,213
23,SODA,2,,20,2,0.1,10,1,0,DEC2014,214
23,SODA,2,,20,2,0.1,10,1,0,DEC2014,219
23,JUICE,2,COCONUT WATER,16.9,3.5,0.207100592,20.71005917,0,0,DEC2014,232
4,WATER,4,,33.8,2.24,0.066272189,6.627218935,0,0,DEC2014,29
4,TEA,4,,23,0.99,0.043043478,4.304347826,1,0,DEC2014,32
4,TEA,4,,23,0.99,0.043043478,4.304347826,1,0,DEC2014,33
4,MILK,4,WHOLE MILK,128,4.99,0.038984375,3.8984375,0,0,DEC2014,42
4,MILK,4,WHOLE MILK,64,3.49,0.05453125,5.453125,0,0,DEC2014,43
4,SODA,4,,12,0.89,0.074166667,7.416666667,1,0,DEC2014,58
4,SODA,4,,20,1.69,0.0845,8.45,1,0,DEC2014,59
4,SODA,4,,67.6,2.98,0.04408284,4.408284024,1,0,DEC2014,60
4,SODA-DIET,4,,20,1.69,0.0845,8.45,0,0,DEC2014,61
4,WATER,4,,33.8,1.74,0.05147929,5.147928994,0,0,DEC2014,76
4,WATER,4,,23.6,1.44,0.061016949,6.101694915,0,0,DEC2014,77
4,WATER,4,,20,1.54,0.077,7.7,0,0,DEC2014,79
4,SODA-DIET,4,,67.6,2.98,0.04408284,4.408284024,0,0,DEC2014,97
4,SODA-DIET,4,,67.6,2.98,0.04408284,4.408284024,0,0,DEC2014,100
4,SODA-DIET,4,,12,0.89,0.074166667,7.416666667,0,0,DEC2014,104
4,SODA-DIET,4,,20,1.69,0.0845,8.45,0,0,DEC2014,105
4,ENERGY-DIET,4,,6,2.49,0.415,41.5,0,0,DEC2014,108
4,SODA-DIET,4,,20,1.69,0.0845,8.45,0,0,DEC2014,110
4,SODA-DIET,4,,20,1.69,0.0845,8.45,0,0,DEC2014,112
4,ENERGY-DIET,4,,8.4,2.29,0.272619048,27.26190476,0,0,DEC2014,113
4,ENERGY-DIET,4,,6,2.49,0.415,41.5,0,0,DEC2014,114
4,SODA,4,,6,1.29,0.215,21.5,1,0,DEC2014,133
4,SPORT,4,,28,2.39,0.085357143,8.535714286,1,0,DEC2014,140
4,JUICE,4,,15.2,2.29,0.150657895,15.06578947,0,0,DEC2014,160
4,ENERGY,4,,6,2.49,0.415,41.5,1,0,DEC2014,162
4,SODA,4,,20,1.69,0.0845,8.45,1,0,DEC2014,172
4,SODA,4,,20,1.69,0.0845,8.45,1,0,DEC2014,189
4,SODA,4,,67.6,2.98,0.04408284,4.408284024,1,0,DEC2014,190
4,ENERGY,4,,8.4,2.29,0.272619048,27.26190476,1,0,DEC2014,193
4,ENERGY,4,,6,2.49,0.415,41.5,1,0,DEC2014,195
4,TEA,4,,6,1.64,0.273333333,27.33333333,1,0,DEC2014,207
4,SODA,4,,12,1.69,0.140833333,14.08333333,1,0,DEC2014,213
4,SODA,4,,20,2.98,0.149,14.9,1,0,DEC2014,214
4,SODA,4,,20,0.99,0.0495,4.95,1,0,DEC2014,219
4,JUICE DRINK,4,,16,1.54,0.09625,9.625,1,1,DEC2014,220
4,JUICE,4,COCONUT WATER,16.9,2.94,0.173964497,17.3964497,0,0,DEC2014,232
17,TEA,2,,23,0.99,0.043043478,4.304347826,1,0,DEC2014,32
17,TEA,2,,23,1.15,0.05,5,1,0,DEC2014,33
17,MILK,2,LOW FAT MILK,128,5.49,0.042890625,4.2890625,0,0,DEC2014,40
17,MILK,2,LOW FAT MILK,64,3.49,0.05453125,5.453125,0,0,DEC2014,41
17,MILK,2,WHOLE MILK,128,5.49,0.042890625,4.2890625,0,0,DEC2014,42
17,MILK,2,WHOLE MILK,64,3.49,0.05453125,5.453125,0,0,DEC2014,43
17,JUICE,2,,63.9,1.99,0.03114241,3.114241002,0,0,DEC2014,44
17,JUICE DRINK,2,,6,0.5,0.083333333,8.333333333,1,0,DEC2014,47
17,SODA,2,,20,1.99,0.0995,9.95,1,0,DEC2014,59
17,SODA,2,,67.6,2.99,0.044230769,4.423076923,1,0,DEC2014,60
17,WATER,2,,33.8,2.5,0.073964497,7.396449704,0,0,DEC2014,76
17,WATER,2,,23.6,1.99,0.084322034,8.43220339,0,0,DEC2014,77
17,SODA-DIET,2,,67.6,2.99,0.044230769,4.423076923,0,0,DEC2014,97
17,TEA-DIET,2,,23,1.15,0.05,5,0,0,DEC2014,103
17,SODA-DIET,2,,12,0.99,0.0825,8.25,0,0,DEC2014,104
17,SODA-DIET,2,,20,1.99,0.0995,9.95,0,0,DEC2014,105
17,ENERGY-DIET,2,,6,2.5,0.416666667,41.66666667,0,0,DEC2014,108
17,ENERGY-DIET,2,,8.4,2.29,0.272619048,27.26190476,0,0,DEC2014,113
17,ENERGY-DIET,2,,6,2.5,0.416666667,41.66666667,0,0,DEC2014,114
17,SPORT,2,,28,2.99,0.106785714,10.67857143,1,0,DEC2014,140
17,MILK,2,LOW FAT MILK,64,4.75,0.07421875,7.421875,0,0,DEC2014,144
17,MILK,2,WHOLE MILK,64,5.49,0.08578125,8.578125,0,0,DEC2014,146
17,SODA,2,,12.5,1.99,0.1592,15.92,1,0,DEC2014,153
17,ENERGY,2,,6,2.5,0.416666667,41.66666667,1,0,DEC2014,162
17,SODA,2,,33.8,1.25,0.036982249,3.698224852,1,0,DEC2014,170
17,SODA,2,,12,0.99,0.0825,8.25,1,0,DEC2014,171
17,SODA,2,,20,1.99,0.0995,9.95,1,0,DEC2014,172
17,SODA,2,,12,0.99,0.0825,8.25,1,0,DEC2014,188
17,SODA,2,,20,1.99,0.0995,9.95,1,0,DEC2014,189
17,ENERGY,2,,8.4,2.29,0.272619048,27.26190476,1,0,DEC2014,193
17,ENERGY,2,,6,2.5,0.416666667,41.66666667,1,0,DEC2014,195
17,TEA,2,,6,3.99,0.665,66.5,1,0,DEC2014,196
17,TEA-DIET,2,,6,2.25,0.375,37.5,0,0,DEC2014,206
17,TEA,2,,6,2.25,0.375,37.5,1,0,DEC2014,207
17,SODA,2,,67.6,2.99,0.044230769,4.423076923,1,0,DEC2014,215
17,SODA,2,,20,0.99,0.0495,4.95,1,0,DEC2014,219
17,JUICE,2,,59,4.99,0.084576271,8.457627119,0,0,DEC2014,231
17,JUICE,2,COCONUT WATER,16.9,2.99,0.176923077,17.69230769,0,0,DEC2014,232
13,WATER,1,,20,0.99,0.0495,4.95,0,1,DEC2014,28
13,SODA,1,,72,1.99,0.027638889,2.763888889,1,1,DEC2014,10
13,SODA,1,,20,1.29,0.0645,6.45,1,0,DEC2014,59
13,SODA,1,,67.6,1.29,0.01908284,1.908284024,1,0,DEC2014,60
13,MILK,1,UNKNOWN,128,3.29,0.025703125,2.5703125,0,1,DEC2014,71
13,MILK,1,,64,2.29,0.03578125,3.578125,0,1,DEC2014,72
13,WATER,1,,33.8,0.99,0.029289941,2.928994083,0,0,DEC2014,76
13,WATER,1,,20,1.29,0.0645,6.45,0,0,DEC2014,79
13,SODA-DIET,1,,72,1.99,0.027638889,2.763888889,0,1,DEC2014,83
13,SODA-DIET,1,,72,1.99,0.027638889,2.763888889,0,1,DEC2014,87
13,SODA-DIET,1,,72,1.99,0.027638889,2.763888889,0,1,DEC2014,92
13,SODA-DIET,1,,67.6,1.29,0.01908284,1.908284024,0,0,DEC2014,97
13,ENERGY-DIET,1,,6,1.49,0.248333333,24.83333333,0,0,DEC2014,108
13,SODA,1,,72,1.99,0.027638889,2.763888889,1,1,DEC2014,120
13,SODA,1,,20,1.29,0.0645,6.45,1,1,DEC2014,130
13,JUICE DRINK,1,,20,1.29,0.0645,6.45,1,1,DEC2014,158
13,ENERGY,1,,144,8.99,0.062430556,6.243055556,1,1,DEC2014,161
13,SODA,1,,72,1.99,0.027638889,2.763888889,1,1,DEC2014,164
13,SODA,1,,20,1.09,0.0545,5.45,1,0,DEC2014,172
13,JUICE,1,COCONUT WATER,16.9,0.99,0.058579882,5.857988166,0,1,DEC2014,179
13,SODA,1,,72,1.99,0.027638889,2.763888889,1,1,DEC2014,182
13,SODA,1,,72,1.99,0.027638889,2.763888889,1,1,DEC2014,208
13,SODA,1,,20,1.29,0.0645,6.45,1,0,DEC2014,214
13,SODA,1,,67.6,1.29,0.01908284,1.908284024,1,0,DEC2014,215
13,SODA,1,,12,1.99,0.165833333,16.58333333,1,1,DEC2014,217
13,SODA,1,,66,1.99,0.030151515,3.015151515,1,1,DEC2014,218
9,TEA,2,,20,1,0.05,5,1,1,DEC2014,30
9,MILK,2,WHOLE MILK,128,3.99,0.031171875,3.1171875,0,0,DEC2014,42
9,MILK,2,WHOLE MILK,64,2.99,0.04671875,4.671875,0,0,DEC2014,43
9,JUICE,2,,63.9,3.99,0.062441315,6.244131455,0,0,DEC2014,44
9,JUICE DRINK,2,,6,0.5,0.083333333,8.333333333,1,0,DEC2014,47
9,SODA,2,,12,0.75,0.0625,6.25,1,0,DEC2014,58
9,SODA,2,,20,1.69,0.0845,8.45,1,0,DEC2014,59
9,SODA,2,,67.6,2.25,0.033284024,3.328402367,1,0,DEC2014,60
9,WATER,2,,33.8,1.49,0.04408284,4.408284024,0,0,DEC2014,76
9,SODA-DIET,2,,12,0.75,0.0625,6.25,0,0,DEC2014,104
9,SODA-DIET,2,,20,1.69,0.0845,8.45,0,0,DEC2014,105
9,SODA-DIET,2,,20,1.69,0.0845,8.45,0,0,DEC2014,112
9,ENERGY-DIET,2,,8.4,2.49,0.296428571,29.64285714,0,0,DEC2014,113
9,ENERGY-DIET,2,,6,2.5,0.416666667,41.66666667,0,0,DEC2014,114
9,SODA,2,,12,0.75,0.0625,6.25,1,0,DEC2014,126
9,SPORT,2,,28,1.99,0.071071429,7.107142857,1,0,DEC2014,140
9,SODA,2,,12,1.99,0.165833333,16.58333333,1,1,DEC2014,15
9,ENERGY,2,,6,2.5,0.416666667,41.66666667,1,0,DEC2014,162
9,SODA,2,,20,1.69,0.0845,8.45,1,0,DEC2014,172
9,SODA,2,,12,0.75,0.0625,6.25,1,0,DEC2014,188
9,SODA,2,,20,1.69,0.0845,8.45,1,0,DEC2014,189
9,SODA,2,,67.6,2.25,0.033284024,3.328402367,1,0,DEC2014,190
9,ENERGY,2,,8.4,2.49,0.296428571,29.64285714,1,0,DEC2014,193
9,ENERGY,2,,6,2.5,0.416666667,41.66666667,1,0,DEC2014,195
9,TEA,2,,6,1.99,0.331666667,33.16666667,1,0,DEC2014,207
9,SODA,2,,12,0.75,0.0625,6.25,1,0,DEC2014,213
9,SODA,2,,67.6,2.25,0.033284024,3.328402367,1,0,DEC2014,215
9,SODA,2,,20,0.99,0.0495,4.95,1,0,DEC2014,219
9,JUICE DRINK,2,,16,1.49,0.093125,9.3125,1,1,DEC2014,220
9,JUICE,2,COCONUT WATER,16.9,2.99,0.176923077,17.69230769,0,0,DEC2014,232
9,ENERGY,2,,16,1,0.0625,6.25,1,1,DEC2014,233
5,WATER,2,,33.8,1.69,0.05,5,0,0,DEC2014,29
5,TEA,2,,23,0.99,0.043043478,4.304347826,1,0,DEC2014,32
5,TEA,2,,23,0.99,0.043043478,4.304347826,1,0,DEC2014,33
5,MILK,2,LOW FAT MILK,128,4.49,0.035078125,3.5078125,0,0,DEC2014,40
5,MILK,2,LOW FAT MILK,64,3.29,0.05140625,5.140625,0,0,DEC2014,41
5,MILK,2,WHOLE MILK,128,4.49,0.035078125,3.5078125,0,0,DEC2014,42
5,MILK,2,WHOLE MILK,64,3.29,0.05140625,5.140625,0,0,DEC2014,43
5,JUICE,2,,63.9,4.89,0.076525822,7.65258216,0,0,DEC2014,44
5,SODA-DIET,2,,67.6,2.29,0.03387574,3.387573964,0,0,DEC2014,57
5,SODA,2,,12,0.79,0.065833333,6.583333333,1,0,DEC2014,58
5,SODA,2,,20,1.59,0.0795,7.95,1,0,DEC2014,59
5,SODA,2,,67.6,2.29,0.03387574,3.387573964,1,0,DEC2014,60
5,SODA-DIET,2,,20,1.59,0.0795,7.95,0,0,DEC2014,61
5,SODA-DIET,2,,67.6,2.29,0.03387574,3.387573964,0,0,DEC2014,97
5,SODA-DIET,2,,20,1.59,0.0795,7.95,0,0,DEC2014,105
5,SODA-DIET,2,,6,1.59,0.265,26.5,0,0,DEC2014,107
5,ENERGY-DIET,2,,8.4,2.29,0.272619048,27.26190476,0,0,DEC2014,113
5,ENERGY-DIET,2,,6,2.99,0.498333333,49.83333333,0,0,DEC2014,114
5,SODA,2,,6,1.59,0.265,26.5,1,0,DEC2014,133
5,SPORT,2,,28,1.99,0.071071429,7.107142857,1,0,DEC2014,140
5,SODA,2,,12.5,0.39,0.0312,3.12,1,0,DEC2014,153
5,JUICE,2,,15.2,1.89,0.124342105,12.43421053,0,0,DEC2014,160
5,SODA,2,,12,0.79,0.065833333,6.583333333,1,0,DEC2014,171
5,ENERGY,2,,8.4,2.29,0.272619048,27.26190476,1,0,DEC2014,193
5,ENERGY,2,,6,2.99,0.498333333,49.83333333,1,0,DEC2014,195
5,TEA,2,,6,1.59,0.265,26.5,1,0,DEC2014,207
5,SODA,2,,12,0.79,0.065833333,6.583333333,1,0,DEC2014,213
5,SODA,2,,20,1.59,0.0795,7.95,1,0,DEC2014,214
5,SODA,2,,67.6,2.29,0.03387574,3.387573964,1,0,DEC2014,215
5,SODA,2,,20,0.99,0.0495,4.95,1,0,DEC2014,219
5,JUICE,2,,59,5.49,0.093050847,9.305084746,0,0,DEC2014,231
5,JUICE,2,COCONUT WATER,16.9,2.29,0.135502959,13.55029586,0,0,DEC2014,232
26,TEA,2,,23,0.99,0.043043478,4.304347826,1,0,DEC2014,33
26,MILK,2,LOW FAT MILK,128,4.49,0.035078125,3.5078125,0,0,DEC2014,40
26,MILK,2,LOW FAT MILK,64,2.89,0.04515625,4.515625,0,0,DEC2014,41
26,MILK,2,WHOLE MILK,128,4.49,0.035078125,3.5078125,0,0,DEC2014,42
26,MILK,2,WHOLE MILK,64,2.89,0.04515625,4.515625,0,0,DEC2014,43
26,JUICE,2,,63.9,4.99,0.078090767,7.809076682,0,0,DEC2014,44
26,JUICE DRINK,2,,60,4.29,0.0715,7.15,1,1,DEC2014,5
26,SODA,2,,240,7.99,0.033291667,3.329166667,1,1,DEC2014,13
26,SODA,2,,20,1.59,0.0795,7.95,1,0,DEC2014,59
26,SODA,2,,67.6,2.38,0.035207101,3.520710059,1,0,DEC2014,60
26,SODA-DIET,2,,20,1.59,0.0795,7.95,0,0,DEC2014,61
26,SODA-DIET,2,,67.6,2.38,0.035207101,3.520710059,0,0,DEC2014,97
26,SODA-DIET,2,,67.6,2.38,0.035207101,3.520710059,0,0,DEC2014,100
26,SODA-DIET,2,,20,1.59,0.0795,7.95,0,0,DEC2014,105
26,ENERGY-DIET,2,,6,2.29,0.381666667,38.16666667,0,0,DEC2014,108
26,ENERGY-DIET,2,,8.4,1.99,0.236904762,23.69047619,0,0,DEC2014,113
26,ENERGY-DIET,2,,6,2.29,0.381666667,38.16666667,0,0,DEC2014,114
26,JUICE,2,COCONUT WATER,16.5,1.29,0.078181818,7.818181818,0,1,DEC2014,14
26,MILK,2,LOW FAT MILK,128,6.99,0.054609375,5.4609375,0,0,DEC2014,143
26,MILK,2,LOW FAT MILK,64,4.99,0.07796875,7.796875,0,0,DEC2014,144
26,MILK,2,WHOLE MILK,128,6.99,0.054609375,5.4609375,0,0,DEC2014,145
26,MILK,2,,64,4.99,0.07796875,7.796875,0,0,DEC2014,146
26,SODA,2,,12.5,1.69,0.1352,13.52,1,0,DEC2014,153
26,SODA,2,,67.6,2.38,0.035207101,3.520710059,1,0,DEC2014,190
26,ENERGY,2,,8.4,1.99,0.236904762,23.69047619,1,0,DEC2014,193
26,TEA,2,,6,3.59,0.598333333,59.83333333,1,0,DEC2014,196
26,SODA,2,,240,7.99,0.033291667,3.329166667,1,1,DEC2014,17
26,SODA,2,,20,1.59,0.0795,7.95,1,0,DEC2014,214
26,SODA,2,,67.6,2.38,0.035207101,3.520710059,1,0,DEC2014,215
26,JUICE,2,,12,1.49,0.124166667,12.41666667,0,0,DEC2014,230
26,JUICE,2,,59,6.49,0.11,11,0,0,DEC2014,231
7,SODA,2,,12,1,0.083333333,8.333333333,1,0,DEC2014,58
7,SODA-DIET,2,,12,1,0.083333333,8.333333333,0,0,DEC2014,111
7,SODA,2,,12,1,0.083333333,8.333333333,1,0,DEC2014,188
7,SODA,2,,12,1,0.083333333,8.333333333,1,0,DEC2014,213
18,JUICE,2,,9,1.29,0.143333333,14.33333333,0,1,DEC2014,49
18,SODA,2,,12,0.75,0.0625,6.25,1,0,DEC2014,58
18,WATER,2,,16.9,0.79,0.046745562,4.674556213,0,1,DEC2014,69
18,SODA-DIET,2,,12,0.75,0.0625,6.25,0,1,DEC2014,95
18,SODA,2,,12,0.75,0.0625,6.25,1,1,DEC2014,131
18,JUICE DRINK,2,,33,1.99,0.06030303,6.03030303,1,1,DEC2014,136
18,JUICE,2,,10,0.79,0.079,7.9,0,1,DEC2014,156
18,JUICE DRINK,2,,11,1.29,0.117272727,11.72727273,1,1,DEC2014,157
18,JUICE,2,COCONUT WATER,11,1.29,0.117272727,11.72727273,0,1,DEC2014,173
18,ENERGY,2,,10,0.75,0.075,7.5,1,1,DEC2014,224
3,WATER,1,,33.8,1.69,0.05,5,0,0,DEC2014,29
3,TEA,1,,23,0.79,0.034347826,3.434782609,1,0,DEC2014,32
3,TEA,1,,23,0.99,0.043043478,4.304347826,1,0,DEC2014,33
3,WATER,1,,33.8,1.09,0.032248521,3.224852071,0,0,DEC2014,38
3,MILK,1,WHOLE MILK,128,7.99,0.062421875,6.2421875,0,0,DEC2014,42
3,MILK,1,WHOLE MILK,64,5.99,0.09359375,9.359375,0,0,DEC2014,43
3,SODA,1,,144,5.99,0.041597222,4.159722222,1,1,DEC2014,50
3,SODA-DIET,1,,67.6,1.99,0.02943787,2.943786982,0,0,DEC2014,57
3,SODA,1,,20,1.29,0.0645,6.45,1,0,DEC2014,59
3,SODA,1,,67.6,1.99,0.02943787,2.943786982,1,0,DEC2014,60
3,SODA-DIET,1,,20,1.89,0.0945,9.45,0,0,DEC2014,61
3,WATER,1,,198,3.49,0.017626263,1.762626263,0,1,DEC2014,67
3,WATER,1,,20,1.89,0.0945,9.45,0,0,DEC2014,79
3,SODA-DIET,1,,144,5.99,0.041597222,4.159722222,0,1,DEC2014,81
3,SODA-DIET,1,,144,5.99,0.041597222,4.159722222,0,1,DEC2014,85
3,SODA-DIET,1,,144,5.99,0.041597222,4.159722222,0,1,DEC2014,90
3,SODA-DIET,1,,144,5.99,0.041597222,4.159722222,0,1,DEC2014,91
3,SODA-DIET,1,,67.6,1.99,0.02943787,2.943786982,0,0,DEC2014,97
3,SODA-DIET,1,,67.6,1.99,0.02943787,2.943786982,0,0,DEC2014,98
3,SODA-DIET,1,,67.6,1.99,0.02943787,2.943786982,0,0,DEC2014,99
3,SODA-DIET,1,,67.6,1.99,0.02943787,2.943786982,0,0,DEC2014,100
3,ENERGY-DIET,1,,6,2.29,0.381666667,38.16666667,0,0,DEC2014,108
3,SODA-DIET,1,,20,1.79,0.0895,8.95,0,0,DEC2014,110
3,ENERGY-DIET,1,,8.4,2.19,0.260714286,26.07142857,0,0,DEC2014,113
3,ENERGY-DIET,1,,6,2.29,0.381666667,38.16666667,0,0,DEC2014,114
3,SODA,1,,144,5.99,0.041597222,4.159722222,1,1,DEC2014,117
3,SODA,1,,67.6,1.99,0.02943787,2.943786982,1,0,DEC2014,125
3,SODA,1,,66,1.99,0.030151515,3.015151515,1,1,DEC2014,129
3,SODA,1,,20,1.89,0.0945,9.45,1,1,DEC2014,130
3,SPORT,1,,32,1.99,0.0621875,6.21875,1,1,DEC2014,137
3,ENERGY,1,,6,2.29,0.381666667,38.16666667,1,0,DEC2014,162
3,SODA,1,,144,5.99,0.041597222,4.159722222,1,1,DEC2014,163
3,SODA,1,,33.8,1.99,0.05887574,5.887573964,1,0,DEC2014,170
3,SODA,1,,20,1.79,0.0895,8.95,1,0,DEC2014,172
3,SODA,1,,144,5.99,0.041597222,4.159722222,1,1,DEC2014,181
3,SODA,1,,20,1.79,0.0895,8.95,1,0,DEC2014,189
3,SODA,1,,67.6,1.99,0.02943787,2.943786982,1,0,DEC2014,190
3,SPORT-DIET,1,,24,1.39,0.057916667,5.791666667,0,0,DEC2014,191
3,ENERGY,1,,8.4,2.19,0.260714286,26.07142857,1,0,DEC2014,193
3,ENERGY,1,,6,2.29,0.381666667,38.16666667,1,0,DEC2014,195
3,TEA,1,,6,2.99,0.498333333,49.83333333,1,0,DEC2014,196
3,SODA,1,,144,5.99,0.041597222,4.159722222,1,1,DEC2014,16
3,SODA,1,,20,1.89,0.0945,9.45,1,0,DEC2014,214
3,SODA,1,,67.6,1.99,0.02943787,2.943786982,1,0,DEC2014,215
3,SODA,1,,20,1.79,0.0895,8.95,1,0,DEC2014,219
3,JUICE,1,,12,1.79,0.149166667,14.91666667,0,0,DEC2014,230
3,JUICE,1,,59,4.79,0.081186441,8.118644068,0,0,DEC2014,231
3,JUICE,1,COCONUT WATER,16.9,2.29,0.135502959,13.55029586,0,0,DEC2014,232
2,WATER,2,,33.8,2,0.059171598,5.917159763,0,0,DEC2014,29
2,TEA,2,,23,0.99,0.043043478,4.304347826,1,0,DEC2014,32
2,SODA,2,,12,1,0.083333333,8.333333333,1,0,DEC2014,58
2,SODA,2,,20,2,0.1,10,1,0,DEC2014,59
2,SODA,2,,67.6,3,0.044378698,4.437869822,1,0,DEC2014,60
2,SODA-DIET,2,,20,2,0.1,10,0,0,DEC2014,61
2,MILK,2,,64,3.99,0.06234375,6.234375,0,1,DEC2014,72
2,WATER,2,,20,1.25,0.0625,6.25,0,0,DEC2014,79
2,SODA-DIET,2,,67.6,3,0.044378698,4.437869822,0,0,DEC2014,97
2,SODA-DIET,2,,12,1,0.083333333,8.333333333,0,0,DEC2014,104
2,SODA-DIET,2,,20,2,0.1,10,0,0,DEC2014,105
2,SODA-DIET,2,,12,1,0.083333333,8.333333333,0,0,DEC2014,106
2,ENERGY-DIET,2,,6,2.5,0.416666667,41.66666667,0,0,DEC2014,108
2,SODA-DIET,2,,12,1,0.083333333,8.333333333,0,0,DEC2014,111
2,SODA-DIET,2,,20,2,0.1,10,0,0,DEC2014,112
2,ENERGY-DIET,2,,8.4,2.5,0.297619048,29.76190476,0,0,DEC2014,113
2,ENERGY-DIET,2,,6,2.5,0.416666667,41.66666667,0,0,DEC2014,114
2,SODA,2,,12,1,0.083333333,8.333333333,1,0,DEC2014,126
2,SODA,2,,20,2,0.1,10,1,1,DEC2014,130
2,SPORT,2,,28,2.5,0.089285714,8.928571429,1,0,DEC2014,140
2,ENERGY,2,,6,2.5,0.416666667,41.66666667,1,0,DEC2014,162
2,SODA,2,,12,1,0.083333333,8.333333333,1,0,DEC2014,188
2,SODA,2,,20,2,0.1,10,1,0,DEC2014,189
2,SODA,2,,67.6,2.5,0.036982249,3.698224852,1,0,DEC2014,190
2,ENERGY,2,,8.4,2.5,0.297619048,29.76190476,1,0,DEC2014,193
2,ENERGY,2,,6,2.5,0.416666667,41.66666667,1,0,DEC2014,195
2,SODA,2,,12,1,0.083333333,8.333333333,1,0,DEC2014,213
2,SODA,2,,20,2,0.1,10,1,0,DEC2014,214
2,SODA,2,,67.6,3,0.044378698,4.437869822,1,0,DEC2014,215
2,JUICE,2,,12,2.49,0.2075,20.75,0,0,DEC2014,230
2,JUICE,2,COCONUT WATER,16.9,3,0.177514793,17.75147929,0,0,DEC2014,232
8,TEA,2,,23,0.99,0.043043478,4.304347826,1,0,DEC2014,32
8,TEA,2,,23,0.99,0.043043478,4.304347826,1,0,DEC2014,33
8,MILK,2,WHOLE MILK,64,3.25,0.05078125,5.078125,0,0,DEC2014,43
8,SODA,2,,12,0.69,0.0575,5.75,1,0,DEC2014,58
8,SODA,2,,20,1.38,0.069,6.9,1,0,DEC2014,59
8,SODA,2,,67.6,2.28,0.033727811,3.372781065,1,0,DEC2014,60
8,WATER,2,,33.8,1.49,0.04408284,4.408284024,0,0,DEC2014,76
8,WATER,2,,23.6,1.25,0.052966102,5.296610169,0,0,DEC2014,77
8,SODA-DIET,2,,12,0.69,0.0575,5.75,0,0,DEC2014,104
8,SODA-DIET,2,,20,1.38,0.069,6.9,0,0,DEC2014,105
8,SODA-DIET,2,,12,1.38,0.115,11.5,0,0,DEC2014,109
8,SODA-DIET,2,,20,1.38,0.069,6.9,0,0,DEC2014,112
8,ENERGY-DIET,2,,8.4,2.28,0.271428571,27.14285714,0,0,DEC2014,113
8,ENERGY-DIET,2,,6,2.28,0.38,38,0,0,DEC2014,114
8,SODA,2,,20,1.38,0.069,6.9,1,1,DEC2014,119
8,JUICE,2,,15.2,1.95,0.128289474,12.82894737,0,0,DEC2014,160
8,ENERGY,2,,6,2.28,0.38,38,1,0,DEC2014,162
8,SODA,2,,12,0.69,0.0575,5.75,1,0,DEC2014,188
8,SODA,2,,67.6,2.24,0.033136095,3.313609467,1,0,DEC2014,190
8,JUICE,2,COCONUT WATER,16.9,2.29,0.135502959,13.55029586,0,1,DEC2014,192
8,ENERGY,2,,8.4,2.28,0.271428571,27.14285714,1,0,DEC2014,193
8,ENERGY,2,,6,2.28,0.38,38,1,0,DEC2014,195
8,SODA,2,,20,1.38,0.069,6.9,1,0,DEC2014,214
8,SODA,2,,20,1.38,0.069,6.9,1,0,DEC2014,219
11,SODA-DIET,1,,12,0.55,0.045833333,4.583333333,0,1,DEC2014,88
11,SODA-DIET,1,,72,3.29,0.045694444,4.569444444,0,1,DEC2014,89
11,WATER,1,,128,2.99,0.023359375,2.3359375,0,1,DEC2014,127
11,WATER,1,,16.5,1.99,0.120606061,12.06060606,0,1,DEC2014,128
11,SODA,1,,12,0.55,0.045833333,4.583333333,1,1,DEC2014,147
11,SODA,1,,72,3.29,0.045694444,4.569444444,1,1,DEC2014,148
11,WATER,1,,23.6,1.17,0.049576271,4.957627119,0,1,DEC2014,168
11,WATER,1,,50,1.49,0.0298,2.98,0,1,DEC2014,169
11,SODA,1,,40,3.99,0.09975,9.975,1,1,DEC2014,176
11,SODA,1,,33,2.49,0.075454545,7.545454545,1,1,DEC2014,177
11,JUICE,1,,64,4.99,0.07796875,7.796875,0,1,DEC2014,225
11,JUICE,1,,64,2.99,0.04671875,4.671875,0,1,DEC2014,228
11,TEA,1,,33.8,1.49,0.04408284,4.408284024,1,1,DEC2014,19
11,JUICE,1,,16,1.99,0.124375,12.4375,0,1,DEC2014,229
11,MILK,1,WHOLE MILK,128,3.99,0.031171875,3.1171875,0,1,DEC2014,20
11,JUICE,1,COCONUT WATER,33,3.69,0.111818182,11.18181818,0,1,DEC2014,239
11,JUICE,1,COCONUT WATER,11,1.29,0.117272727,11.72727273,0,1,DEC2014,240
20,WATER,3,,33.8,2.29,0.067751479,6.775147929,0,0,DEC2014,29
